mean,std,min,max,median,zero_ratio,skewness,kurtosis,entropy,unique_ratio,low_precision_ratio,bit_entropy,label
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
-0.014072936959564686,0.12468073517084122,-0.22332340478897095,0.24900010228157043,0.0057006776332855225,0.0,0.13923336565494537,-0.47986555099487305,-286.25305980137244,1.0,0.05,3.9841837197791894,0
-0.19154594838619232,0.1096927672624588,-0.3012387156486511,-0.08185318112373352,-0.19154594838619232,0.0,0.0,-2.0,-1557.1500111428138,1.0,0.0,1.0,0
0.0006349983741529286,0.13265863060951233,-0.22333745658397675,0.2220490574836731,-0.00219745934009552,0.0,-0.0352991484105587,-1.187508463859558,-160.1166324732908,1.0,0.0,6.507484222788801,0
0.05327184870839119,0.13509143888950348,-0.14748001098632812,0.2121550738811493,0.1286005973815918,0.0,-0.38580307364463806,-1.6318410634994507,-527.9411007545865,1.0,0.0,3.121928094887362,0
